suhu_mesin,arus_R,arus_S,arus_T,tegangan_RS,tegangan_ST,tegangan_TR,suhu_lingkungan,kelembaban,kode_mpu6050,label_kondisi,label_maintenance_hari
33.4,6.031,5.718,5.951,376.66,379.04,379.02,28.72,56.5,1,1,107
38.05,5.642,6.222,6.578,386.53,382.31,376.47,26.86,53.33,1,1,99
26.21,4.793,3.295,4.759,380.45,381.3,378.03,29.36,64.54,0,0,158
27.14,3.214,4.894,2.44,379.2,381.64,375.49,28.27,69.05,0,0,141
26.77,2.945,4.246,3.951,380.7,379.48,378.83,27.95,77.43,0,0,134
28.66,3.092,2.068,4.385,382.49,380.41,382.92,27.81,71.46,0,0,165
30.29,6.371,6.291,6.199,385.3,377.13,375.53,27.37,79.23,1,1,104
26.45,2.832,4.617,3.114,375.65,382.19,381.42,26.97,51.29,0,0,155
25.79,4.969,4.436,4.57,376.9,377.77,377.57,27.62,58.76,0,0,149
30.54,2.665,4.893,4.406,380.57,380.24,380.84,27.65,66.36,0,0,152
27.66,4.773,4.443,2.609,377.59,378.02,381.74,27.64,73.87,0,0,157
28.67,4.44,3.884,2.445,378.06,376.71,383.4,27.75,76.29,0,0,145
32.01,5.509,6.899,6.019,379.75,394.32,388.73,28.76,51.72,1,1,108
26.56,3.173,4.276,3.755,381.01,383.23,379.79,26.39,78.68,0,0,176
32.37,5.636,5.477,6.573,387.26,370.62,376.39,28.59,67.37,1,1,75
48.6,10.243,9.015,9.314,392.05,364.31,403.75,29.39,53.74,3,3,19
26.92,4.374,2.654,4.01,377.56,380.34,379.06,28.55,69.52,0,0,145
27.03,4.801,2.816,4.91,381.04,380.12,380.87,28.34,60.18,0,0,138
31.48,2.57,3.494,4.057,377.82,382.63,377.89,27.15,75.16,0,0,133
33.37,5.06,6.383,6.146,377.59,381.78,378.1,28.79,56.12,1,1,99
30.97,5.624,6.274,6.657,387.21,379.87,386.25,26.07,50.71,1,1,79
28.89,4.741,4.383,4.772,378.96,383.8,377.1,27.97,66.1,0,0,153
28.83,3.432,4.574,3.405,381.06,379.79,380.08,27.36,54.92,0,0,147
52.47,9.689,10.231,9.158,365.0,384.9,356.45,28.3,61.66,3,3,24
28.48,2.412,3.554,4.557,377.95,379.38,375.73,28.03,68.28,0,0,172
30.11,3.83,2.094,3.336,379.93,382.25,382.13,25.4,71.88,0,0,139
50.16,7.723,7.003,8.058,389.38,396.63,388.38,27.95,51.49,2,2,35
29.95,6.063,5.199,6.589,378.8,377.76,381.37,29.67,60.99,1,1,86
56.84,10.735,10.481,10.439,393.47,387.69,378.66,27.69,68.78,3,3,26
38.5,6.103,6.195,5.564,385.76,385.03,378.74,26.64,62.74,1,1,115
40.19,7.923,8.684,7.861,357.78,383.55,386.96,28.45,68.2,2,2,53
27.7,2.675,2.036,4.171,377.95,381.49,381.41,27.7,73.19,0,0,178
31.47,6.514,6.169,5.535,384.4,386.53,371.96,27.6,57.01,1,1,111
47.5,10.75,10.388,9.753,377.88,388.51,386.5,30.72,62.71,3,3,14
32.96,5.178,6.438,6.605,384.95,384.02,380.76,27.57,71.11,1,1,115
30.23,2.405,4.919,4.644,381.79,379.57,379.81,28.96,72.38,0,0,138
29.27,2.33,4.025,2.68,377.29,381.93,379.76,27.92,70.64,0,0,145
28.48,2.552,3.655,2.63,381.18,380.21,380.01,26.94,70.42,0,0,169
26.69,2.046,4.516,2.532,380.3,380.42,379.15,28.32,72.03,0,0,165
24.66,4.468,3.95,4.371,378.19,381.78,380.2,29.05,63.05,0,0,128
36.58,5.122,6.719,6.523,382.38,365.27,371.42,28.15,68.55,1,1,99
35.34,6.111,6.344,5.326,374.97,380.98,371.59,27.3,77.91,1,1,111
29.36,3.709,4.656,3.893,378.95,379.76,381.39,27.88,63.15,0,0,172
34.7,5.363,5.518,6.17,385.11,378.66,381.22,25.77,67.38,1,1,109
27.47,3.276,2.294,4.658,376.87,379.77,375.21,29.25,73.71,0,0,122
28.85,3.453,2.421,2.194,379.58,379.54,378.2,28.56,58.07,0,0,165
29.27,3.283,3.111,4.835,378.88,380.03,379.36,27.81,74.64,0,0,153
26.57,3.995,2.647,4.417,382.85,380.58,378.7,30.22,61.02,0,0,174
29.14,3.76,4.604,2.652,379.66,381.27,380.99,27.27,58.71,0,0,177
25.82,3.885,3.997,4.34,380.89,377.64,376.34,27.28,70.75,0,0,168
26.62,4.242,3.089,3.708,378.71,380.94,377.51,28.11,71.36,0,0,140
38.76,7.132,7.275,7.015,393.29,373.97,401.54,26.46,55.82,2,2,41
28.46,2.092,4.09,3.113,379.95,377.35,378.93,28.85,51.49,0,0,132
32.97,6.096,5.715,5.854,381.7,363.03,386.49,29.03,79.86,1,1,90
35.81,6.469,6.511,5.181,381.84,389.76,381.04,27.87,68.83,1,1,61
47.0,8.776,7.808,7.955,380.94,387.95,370.56,28.17,74.53,2,2,30
55.62,9.974,10.694,9.549,365.01,408.63,359.86,28.41,77.45,3,3,19
32.07,3.141,3.792,4.537,376.78,381.56,376.02,29.71,51.53,0,0,163
26.04,4.731,3.618,4.482,383.92,378.81,383.86,27.35,68.14,0,0,148
61.4,10.892,10.447,9.907,362.68,372.55,373.21,28.3,53.14,3,3,26
28.99,4.584,4.978,4.194,377.33,379.1,378.57,28.12,55.96,0,0,139
36.92,6.247,5.858,5.798,381.09,381.9,366.67,28.28,59.98,1,1,100
35.17,6.275,6.488,5.167,373.58,373.44,379.06,28.11,70.62,1,1,69
34.48,6.642,5.222,6.012,377.29,380.62,383.35,26.67,58.48,1,1,103
44.7,9.576,10.573,9.819,354.3,362.12,382.69,28.15,59.56,3,3,16
62.51,11.352,11.443,11.873,414.09,385.41,368.69,28.62,69.46,4,4,2
32.35,6.145,5.311,6.633,380.08,379.81,383.72,28.3,75.81,1,1,73
29.14,2.465,4.719,4.874,380.18,380.26,379.79,27.85,61.75,0,0,170
54.21,9.208,9.104,10.935,391.31,381.69,364.44,26.51,64.27,3,3,10
25.31,2.299,4.373,3.131,378.42,377.77,382.67,28.54,55.51,0,0,175
30.17,4.547,4.456,4.69,380.15,376.46,378.54,28.14,51.44,0,0,154
63.71,10.676,10.29,10.466,379.31,381.25,401.92,28.5,74.84,3,3,22
30.0,3.374,2.596,3.423,380.01,379.71,377.02,28.1,62.14,0,0,153
27.45,4.313,2.97,3.119,375.69,380.44,378.43,26.7,62.67,0,0,156
28.79,2.82,2.786,2.983,380.72,376.87,381.36,28.04,51.1,0,0,133
48.13,8.366,8.771,8.475,381.2,369.01,388.26,28.64,76.17,2,2,41
30.08,2.792,4.223,3.815,381.68,382.91,380.13,27.57,55.92,0,0,148
35.13,5.562,5.945,6.64,392.33,373.28,380.49,28.16,71.13,1,1,65
30.83,4.083,2.294,4.624,378.07,378.31,379.71,30.01,70.04,0,0,126
45.22,8.048,8.474,7.983,358.93,368.38,373.32,28.58,53.69,2,2,45
48.94,8.21,8.98,7.957,393.11,374.84,371.61,27.88,62.36,2,2,57
27.27,4.565,2.541,3.931,383.69,380.52,377.29,29.01,76.48,0,0,153
27.52,4.518,3.504,2.973,379.5,380.26,378.89,26.81,56.14,0,0,151
30.56,3.834,4.493,3.402,379.11,378.37,380.71,28.66,57.37,0,0,155
67.39,11.11,11.882,11.106,376.05,383.32,364.99,27.04,51.33,4,4,3
34.29,6.731,5.779,5.22,379.44,379.58,387.03,27.9,79.32,1,1,113
55.79,10.492,9.781,9.816,357.98,381.69,382.02,26.83,63.38,3,3,14
26.41,4.409,2.743,4.536,378.1,381.79,380.34,28.21,69.21,0,0,158
42.86,7.939,7.61,7.62,404.01,375.07,380.51,26.75,71.61,2,2,46
43.62,8.764,7.534,8.142,386.95,374.51,377.75,27.27,57.42,2,2,34
30.46,5.164,5.65,6.412,377.29,382.42,380.43,28.51,57.52,1,1,77
66.6,11.833,11.097,11.437,407.02,387.36,372.71,28.33,69.16,4,4,2
29.16,2.961,3.246,4.955,380.63,379.03,381.4,28.79,72.67,0,0,171
29.46,4.71,3.502,4.26,381.18,380.64,379.65,27.83,54.73,0,0,131
37.32,5.378,6.136,5.187,377.08,384.37,383.88,28.7,77.76,1,1,68
37.63,5.439,5.828,5.59,383.98,373.68,379.35,26.75,70.6,1,1,116
31.54,5.872,6.363,6.221,382.01,380.35,379.75,27.98,67.1,1,1,93
26.18,2.341,2.217,4.485,380.45,379.97,381.33,26.78,50.23,0,0,149
26.13,4.582,4.832,4.063,382.07,379.79,377.67,26.42,75.91,0,0,145
26.64,4.329,3.289,3.892,380.28,379.09,380.57,27.46,74.04,0,0,124
29.59,3.518,2.371,4.259,378.41,378.69,380.47,25.79,54.19,0,0,131
34.29,6.261,6.498,6.846,381.3,383.96,379.59,28.55,58.33,1,1,105
34.23,6.57,6.567,6.872,390.05,380.33,374.35,29.37,57.57,1,1,109
28.19,4.524,3.671,2.996,380.65,381.93,380.17,30.42,59.59,0,0,161
27.15,2.311,4.489,4.914,379.84,378.6,379.37,28.09,65.24,0,0,176
25.98,4.502,3.827,4.751,379.49,380.14,383.01,27.1,55.76,0,0,155
28.85,4.765,2.647,3.388,379.01,377.4,379.63,29.14,66.81,0,0,164
45.4,7.883,8.747,7.054,362.69,369.8,367.57,29.3,79.41,2,2,54
51.95,9.414,10.324,10.565,362.56,373.69,392.04,29.16,71.48,3,3,23
30.2,4.309,2.292,2.505,379.66,383.45,377.23,25.73,58.39,0,0,137
50.42,7.445,7.507,8.033,387.54,382.64,394.18,28.42,62.14,2,2,34
59.02,10.986,10.147,10.339,362.26,389.8,357.45,27.94,72.23,3,3,7
46.56,7.644,7.96,8.219,377.64,384.4,367.79,27.54,62.64,2,2,40
28.81,4.163,3.498,4.565,383.86,382.13,379.27,28.28,52.44,0,0,160
64.97,11.881,11.05,11.144,298.84,354.94,344.52,27.41,58.46,4,4,5
27.06,3.09,2.31,3.405,383.32,377.32,379.19,28.73,63.23,0,0,158
27.31,4.67,3.908,2.583,381.46,383.03,380.82,27.64,74.3,0,0,139
26.38,3.357,2.348,2.116,378.19,379.14,378.27,28.96,57.26,0,0,121
29.37,4.205,3.018,4.111,381.4,377.61,379.81,27.5,65.67,0,0,171
29.58,2.125,2.272,3.656,380.85,379.85,378.4,28.63,56.69,0,0,129
27.86,3.976,2.553,2.653,378.51,380.9,379.04,28.84,78.96,0,0,160
26.4,4.608,2.261,3.363,381.16,383.6,382.36,27.31,64.89,0,0,127
41.6,7.794,7.929,8.795,369.52,383.18,387.8,28.8,51.04,2,2,39
48.07,10.881,9.559,9.545,385.75,387.89,366.77,28.43,64.08,3,3,18
27.33,4.061,2.761,4.899,381.62,380.04,378.7,29.15,67.29,0,0,160
41.06,8.221,8.694,8.051,386.62,367.1,371.84,28.29,72.36,2,2,32
42.79,8.073,7.219,8.897,393.61,370.91,394.71,29.02,60.64,2,2,58
43.81,7.096,7.429,7.431,394.38,380.82,375.63,26.34,63.8,2,2,55
26.76,2.433,4.997,4.685,384.25,377.56,379.43,26.73,51.79,0,0,121
38.17,5.33,5.803,5.707,380.55,384.74,387.36,28.99,65.7,1,1,63
55.6,10.567,10.34,10.063,377.68,403.71,365.7,26.9,60.25,3,3,8
33.35,5.015,5.846,5.547,383.22,385.35,391.07,28.79,53.34,1,1,82
24.24,4.329,3.508,3.443,383.09,381.87,382.44,28.43,71.41,0,0,173
27.47,3.064,4.622,4.913,378.25,378.82,380.59,29.2,67.32,0,0,146
34.96,6.198,6.206,6.299,385.01,370.7,387.46,29.02,74.41,1,1,73
28.69,4.759,2.446,2.548,381.79,381.22,378.28,28.42,74.91,0,0,167
24.6,3.467,4.93,3.556,377.02,380.98,381.98,26.99,79.02,0,0,158
26.32,4.415,3.272,3.342,377.28,380.3,380.43,27.67,67.49,0,0,165
42.04,8.395,8.8,8.243,387.53,373.26,386.28,28.08,67.78,2,2,51
40.13,8.684,8.613,7.38,375.04,378.06,380.02,29.81,79.51,2,2,43
26.31,2.806,3.116,2.168,380.85,380.54,379.19,26.39,57.87,0,0,132
67.38,11.501,11.931,11.742,400.57,388.88,346.98,28.3,69.04,4,4,5
27.43,4.068,4.41,4.544,378.81,383.67,384.65,28.29,79.6,0,0,165
31.16,6.508,6.369,5.401,386.25,381.6,378.67,27.83,79.71,1,1,71
48.18,8.929,7.597,7.193,368.76,366.07,393.94,28.68,61.67,2,2,33
47.14,8.77,7.831,8.903,372.63,366.57,359.84,28.38,71.64,2,2,52
50.43,9.184,9.143,10.621,373.9,394.66,370.77,29.6,58.7,3,3,25
31.32,4.813,2.695,4.006,379.54,380.8,378.13,28.98,68.03,0,0,147
49.63,8.335,7.608,7.699,383.05,378.59,367.13,26.44,66.99,2,2,33
26.57,4.19,4.9,2.209,383.6,378.23,379.99,27.8,59.02,0,0,149
33.79,5.017,6.772,5.537,373.16,391.58,382.02,27.37,52.3,1,1,95
34.88,5.256,5.423,6.481,387.38,381.57,372.79,26.08,57.45,1,1,107
41.5,6.461,6.892,6.007,367.49,373.5,376.1,27.97,78.87,1,1,60
28.24,4.961,4.481,2.374,383.16,381.15,375.93,28.17,57.19,0,0,152
61.53,9.155,10.617,10.845,375.59,369.75,381.43,29.55,78.36,3,3,14
27.87,2.579,3.268,4.542,379.76,379.26,376.52,29.01,75.85,0,0,175
28.04,4.242,4.654,2.398,379.09,378.79,379.54,27.19,57.7,0,0,172
37.69,5.051,5.798,5.509,384.38,390.83,381.16,27.52,72.45,1,1,95
30.84,4.91,2.739,4.385,378.41,381.15,380.23,28.09,51.32,0,0,175
45.01,7.176,8.536,8.099,376.95,370.82,380.45,27.26,66.8,2,2,38
28.85,3.982,4.713,4.707,381.3,376.52,380.36,27.88,58.97,0,0,149
26.03,3.255,4.822,3.024,380.78,376.46,381.24,29.29,57.58,0,0,167
43.23,8.721,8.83,8.51,374.84,365.73,384.78,27.18,66.54,2,2,37
26.59,2.734,2.397,2.774,381.67,374.89,381.05,29.42,58.68,0,0,159
28.37,2.824,4.582,3.463,379.42,381.61,378.02,28.0,62.08,0,0,156
35.73,6.612,6.298,6.226,381.57,384.05,374.1,28.57,65.56,1,1,92
28.78,2.99,3.384,2.55,381.03,381.91,378.58,28.25,56.09,0,0,175
32.85,6.302,5.855,6.271,384.28,379.25,382.6,28.73,79.97,1,1,97
26.82,4.371,4.612,2.487,380.01,381.08,379.55,27.57,63.93,0,0,165
41.33,7.984,7.047,8.053,377.73,374.45,380.45,29.37,73.09,2,2,32
39.95,7.289,7.608,7.891,359.8,383.54,377.97,28.62,61.8,2,2,30
33.24,5.233,5.25,5.168,379.94,373.3,382.6,28.84,74.33,1,1,93
27.49,2.431,2.257,3.922,382.65,382.2,380.51,27.02,59.84,0,0,122
46.97,8.432,7.88,8.842,373.89,375.43,389.15,27.58,64.07,2,2,36
29.24,6.662,6.662,5.639,390.44,374.27,381.26,28.22,69.72,1,1,102
38.21,6.19,6.165,5.37,382.24,372.62,384.8,25.71,67.81,1,1,118
29.18,3.839,4.663,4.605,383.97,380.55,377.79,28.87,65.33,0,0,157
47.93,10.55,9.187,9.605,382.57,392.12,372.58,28.13,50.25,3,3,9
34.38,6.005,6.165,6.221,382.38,391.61,375.08,28.14,63.87,1,1,63
28.59,3.334,4.13,3.881,376.39,378.25,378.67,27.06,74.05,0,0,144
29.55,3.311,4.61,2.093,378.62,378.14,376.17,29.05,51.77,0,0,157
63.56,9.376,9.701,10.778,360.09,362.58,390.59,28.74,61.55,3,3,19
28.11,3.51,4.723,2.416,379.68,380.09,382.68,28.42,52.07,0,0,168
62.44,11.48,11.973,11.088,442.8,384.13,375.38,28.39,65.07,4,4,4
31.91,5.735,5.15,5.582,378.18,380.85,378.6,27.03,71.23,1,1,96
31.29,5.343,6.592,6.602,378.72,393.14,367.72,26.99,69.37,1,1,83
26.49,3.951,2.353,2.03,381.96,382.19,381.98,27.48,67.13,0,0,125
30.27,2.698,4.214,2.179,382.4,379.4,380.63,26.66,54.74,0,0,174
45.82,9.154,10.02,10.338,389.91,390.8,387.57,27.87,74.88,3,3,28
27.92,4.217,2.16,2.436,379.07,382.5,384.71,28.36,69.32,0,0,164
45.95,7.692,8.208,7.441,383.8,377.68,380.95,28.47,53.76,2,2,32
28.34,4.907,2.702,2.528,376.66,380.89,380.63,27.87,66.96,0,0,139
27.12,4.151,2.023,2.449,378.9,377.72,379.58,29.52,71.64,0,0,162
28.81,4.409,2.687,2.007,383.18,380.12,380.19,26.94,65.28,0,0,161
29.03,4.812,3.181,2.967,378.21,379.21,377.67,27.61,62.53,0,0,142
67.45,11.729,11.545,11.438,422.35,376.06,378.46,27.5,67.66,4,4,4
27.19,3.674,3.652,4.565,380.29,383.69,381.08,28.11,57.2,0,0,133
27.56,3.363,3.967,3.449,380.91,379.37,381.08,29.41,52.94,0,0,153
26.5,4.762,4.057,4.567,379.18,380.46,381.7,28.26,74.23,0,0,158
26.76,3.981,4.088,3.578,378.56,380.2,381.69,27.05,58.13,0,0,160
26.43,4.139,3.43,2.674,380.31,379.87,379.82,27.55,50.68,0,0,135
56.81,9.251,10.481,9.821,385.1,371.83,385.65,26.71,68.62,3,3,28
28.71,4.809,3.314,2.852,380.11,383.36,380.12,28.03,68.16,0,0,159
28.7,3.745,3.398,2.457,379.79,378.57,380.2,27.92,50.53,0,0,125
28.56,4.246,4.349,2.373,382.78,378.65,379.63,28.67,74.6,0,0,163
69.83,11.027,11.783,11.171,413.15,387.69,328.74,29.31,59.15,4,4,5
28.53,4.47,2.848,4.397,380.73,374.9,380.79,26.49,59.53,0,0,173
29.67,4.051,2.512,2.842,378.71,375.85,379.16,27.62,77.4,0,0,153
39.74,6.348,5.15,6.036,380.7,381.67,373.7,28.46,75.3,1,1,118
33.34,6.815,6.793,6.814,381.36,376.54,374.72,28.92,50.92,1,1,70
28.37,4.382,2.561,2.036,379.82,381.68,383.6,28.14,56.73,0,0,148
28.85,4.418,3.968,2.329,378.48,379.02,379.47,26.23,74.96,0,0,167
44.37,8.811,7.01,7.976,366.8,390.11,384.82,27.2,63.08,2,2,42
29.91,4.375,2.21,2.504,381.32,379.3,377.03,27.43,50.1,0,0,148
47.88,8.528,7.488,7.201,357.65,390.22,384.99,27.33,56.57,2,2,51
31.37,5.124,6.465,5.291,378.73,376.38,382.41,28.37,53.01,1,1,68
30.71,4.272,3.684,3.502,380.62,378.52,380.89,27.86,74.79,0,0,162
26.84,2.933,4.298,2.167,378.06,379.45,382.53,27.94,71.07,0,0,143
26.91,3.606,3.775,4.679,381.41,380.32,380.38,27.84,68.04,0,0,172
48.68,7.389,7.284,7.174,385.62,391.46,387.08,28.2,54.62,2,2,49
30.25,2.105,2.125,3.472,380.52,379.59,377.37,26.69,71.15,0,0,175
28.9,4.31,3.906,2.821,378.59,375.2,379.69,26.85,77.56,0,0,155
37.4,6.575,6.974,6.225,370.7,383.73,382.38,28.28,50.06,1,1,109
65.74,11.465,11.721,11.926,410.97,379.35,364.31,28.93,74.81,4,4,2
28.6,4.517,4.058,3.397,380.53,379.67,380.17,28.12,72.52,0,0,151
54.28,9.885,9.192,9.9,394.65,369.16,378.36,27.1,60.94,3,3,23
26.82,3.955,3.78,4.346,383.87,380.76,379.46,28.61,70.99,0,0,147
28.71,3.324,2.788,3.276,377.65,377.59,379.25,29.43,53.9,0,0,136
29.88,4.34,3.631,3.916,380.87,380.7,376.72,27.78,65.6,0,0,146
27.12,4.834,3.041,2.093,382.23,379.03,377.45,27.02,58.92,0,0,135
29.32,2.674,4.191,3.041,383.3,378.07,379.93,28.62,71.57,0,0,154
28.79,2.648,3.069,2.742,382.79,382.6,381.37,27.39,57.58,0,0,143
50.44,10.8,9.773,10.396,388.14,370.49,381.5,28.67,61.71,3,3,19
44.91,7.45,8.474,7.865,379.04,390.28,382.1,27.93,57.22,2,2,52
34.77,6.132,5.445,5.648,384.3,376.09,386.17,27.88,53.96,1,1,92
27.51,4.346,4.671,3.341,380.61,380.57,379.33,27.01,79.78,0,0,171
28.51,3.32,2.055,4.4,384.75,382.33,382.68,25.6,53.75,0,0,173
29.04,2.07,4.232,4.799,378.57,379.8,381.21,28.4,76.53,0,0,173
36.87,5.643,5.074,5.276,380.08,383.01,373.92,29.44,59.36,1,1,66
44.64,9.839,10.519,9.494,402.53,361.23,390.75,26.67,53.94,3,3,28
28.17,3.227,2.425,4.069,379.93,378.79,381.7,26.13,54.98,0,0,158
27.91,2.784,2.51,4.274,379.72,381.73,379.43,29.25,53.83,0,0,146
31.69,2.082,2.211,4.518,375.61,378.12,377.4,28.74,72.48,0,0,144
29.48,2.703,2.461,3.959,383.18,379.79,376.48,28.72,77.06,0,0,126
28.86,4.545,4.153,3.576,378.33,384.9,378.12,27.89,75.45,0,0,158
39.81,6.883,6.939,5.52,378.26,387.54,385.25,27.79,56.97,1,1,94
34.63,5.3,5.043,6.9,382.86,376.57,383.36,30.84,70.67,1,1,85
27.52,2.351,3.97,2.438,379.89,378.49,380.99,28.11,67.6,0,0,163
28.18,3.407,3.511,3.566,375.41,381.4,380.21,26.87,78.75,0,0,170
67.01,11.761,11.807,11.223,362.13,376.87,374.13,27.67,79.92,4,4,1
30.58,4.713,2.738,2.434,378.65,380.95,379.36,26.33,60.93,0,0,155
29.38,2.082,2.768,3.27,378.03,381.9,383.19,28.55,65.38,0,0,127
28.57,2.448,3.261,2.964,381.22,381.27,381.75,27.09,67.76,0,0,175
28.27,4.509,3.571,2.531,376.55,379.19,377.53,27.37,74.55,0,0,127
29.44,3.708,3.524,3.528,380.06,379.63,380.59,27.44,71.24,0,0,176
40.49,7.383,8.181,8.07,369.73,369.28,360.96,28.16,71.01,2,2,32
29.01,2.159,2.104,2.082,378.83,379.47,376.44,28.41,60.69,0,0,176
29.09,3.779,2.701,2.034,380.41,380.48,382.26,28.51,65.98,0,0,140
32.75,5.152,6.732,6.654,382.32,390.45,381.5,26.97,54.07,1,1,66
27.28,3.245,3.877,3.031,378.8,379.44,378.85,25.69,59.51,0,0,123
50.13,8.399,8.075,8.261,399.58,382.39,373.96,27.18,54.52,2,2,38
48.27,7.099,7.381,8.465,383.36,380.93,390.66,27.34,55.79,2,2,50
29.53,4.193,4.176,4.546,380.01,382.85,378.89,28.14,67.31,0,0,178
48.86,7.213,7.329,8.965,359.7,386.24,385.55,26.15,73.65,2,2,46
25.16,3.523,2.189,4.163,379.98,381.86,379.77,28.0,66.61,0,0,144
75.11,11.463,11.445,11.187,312.14,383.79,371.97,27.98,62.54,4,4,4
28.74,4.097,4.52,3.63,379.69,380.38,380.66,28.3,61.78,0,0,129
65.58,11.074,11.526,11.025,360.1,361.16,379.04,29.38,60.31,4,4,1
44.7,7.351,7.408,8.566,361.56,365.41,379.86,29.67,60.54,2,2,56
27.65,2.744,3.189,4.877,376.85,378.99,382.62,28.29,59.05,0,0,146
29.72,4.032,3.335,4.186,378.21,376.55,376.22,28.76,64.66,0,0,156
72.86,11.006,11.524,11.154,420.65,390.66,435.75,28.53,57.77,4,4,2
43.23,7.785,7.856,8.325,385.19,366.66,381.98,28.38,67.23,2,2,54
28.17,2.288,3.101,2.733,380.07,376.63,377.7,27.0,67.97,0,0,166
35.22,6.076,6.424,5.376,379.18,384.24,391.44,26.59,66.96,1,1,74
26.64,2.817,2.436,4.859,373.56,378.0,380.02,26.92,57.44,0,0,141
26.32,3.065,4.584,2.711,379.09,380.07,379.04,29.15,51.14,0,0,156
25.92,3.022,2.434,2.689,379.73,375.2,378.15,29.68,64.84,0,0,164
29.2,3.973,3.047,2.757,382.56,379.61,379.66,26.6,76.4,0,0,128
49.66,8.97,7.629,8.602,347.63,380.81,364.83,27.17,54.25,2,2,58
28.82,2.307,2.767,3.18,377.61,380.7,379.85,29.85,67.48,0,0,149
46.48,8.421,7.275,7.003,377.71,372.23,388.04,27.63,73.46,2,2,32
27.87,3.342,4.824,2.335,377.01,380.21,381.29,29.75,64.97,0,0,152
28.86,4.874,3.768,3.986,379.26,381.51,378.53,27.72,73.49,0,0,149
27.68,3.545,4.334,3.003,378.34,375.95,380.79,28.12,67.21,0,0,173
28.67,4.528,3.138,2.947,385.33,380.2,381.39,26.93,75.67,0,0,123
29.5,4.616,2.588,3.444,380.29,380.59,379.59,28.02,68.66,0,0,173
26.75,3.141,3.59,2.256,378.05,383.93,380.2,26.65,79.33,0,0,121
37.25,5.889,6.021,6.04,378.97,376.8,375.17,27.27,73.2,1,1,116
26.38,3.453,3.045,2.474,377.62,378.49,379.74,27.85,79.03,0,0,136
29.39,4.815,2.874,2.453,382.18,380.34,379.84,28.29,66.68,0,0,129
27.19,4.245,3.074,3.203,378.77,381.62,382.3,28.18,54.76,0,0,176
48.13,9.696,9.959,9.349,374.02,372.61,398.07,28.89,60.0,3,3,21
52.18,10.624,10.371,9.937,360.23,381.41,385.22,27.38,62.74,3,3,17
28.28,3.485,3.471,4.005,379.51,380.87,379.08,27.98,50.64,0,0,159
27.72,3.57,3.236,3.869,381.5,381.49,378.94,28.3,66.76,0,0,143
27.79,4.998,2.364,4.445,378.14,379.49,382.77,26.67,69.29,0,0,125
57.27,11.967,11.875,11.875,393.34,308.59,334.16,27.55,67.36,4,4,1
28.67,3.256,4.97,2.329,379.51,380.1,377.26,26.58,60.68,0,0,143
27.26,3.586,4.832,2.782,382.97,381.33,377.71,27.95,79.22,0,0,146
28.24,3.237,2.939,2.045,381.56,381.68,384.16,28.8,73.25,0,0,153
29.08,4.506,4.319,3.451,381.18,382.97,382.11,27.58,76.49,0,0,164
27.34,3.133,2.268,3.271,377.2,379.07,379.96,28.06,63.91,0,0,138
42.31,8.56,8.379,8.688,392.98,381.79,389.2,28.72,51.76,2,2,42
28.16,3.45,3.24,4.842,380.06,378.42,378.43,27.51,76.42,0,0,144
34.17,5.829,5.712,6.771,382.21,390.54,373.97,27.0,70.33,1,1,68
27.62,3.666,3.842,3.29,380.17,379.42,381.36,30.0,56.27,0,0,123
24.64,2.449,4.821,4.944,376.58,380.72,378.87,27.11,78.49,0,0,123
53.44,9.165,10.843,10.248,361.4,373.71,362.95,27.45,69.2,3,3,27
25.66,3.824,2.738,2.578,376.84,379.21,380.68,27.36,50.98,0,0,164
33.94,7.749,8.631,7.364,379.23,380.88,366.88,29.02,63.53,2,2,54
28.07,3.241,4.142,2.232,380.02,378.61,382.47,28.75,61.04,0,0,124
27.0,2.268,4.577,3.192,382.54,380.72,378.2,27.55,67.24,0,0,172
71.53,11.228,11.965,11.876,349.96,388.85,382.7,29.5,77.36,4,4,2
27.88,4.585,2.754,2.315,379.03,379.49,378.02,27.34,71.51,0,0,167
44.49,7.431,7.47,8.174,379.53,382.52,378.11,27.93,77.45,2,2,35
27.73,2.966,3.03,2.96,381.15,385.28,381.06,26.65,60.13,0,0,158
42.07,7.618,8.088,7.267,360.27,380.91,378.72,28.71,74.12,2,2,57
26.66,3.784,3.596,3.581,381.86,376.18,381.02,28.55,79.95,0,0,122
28.72,3.921,2.67,2.828,382.31,379.58,382.87,26.98,51.72,0,0,142
43.08,8.851,7.203,8.635,377.99,379.28,389.02,28.53,52.22,2,2,53
52.31,10.146,10.216,9.669,372.67,366.03,387.57,28.0,67.01,3,3,16
55.76,10.359,10.148,10.263,382.77,386.72,359.77,28.88,74.88,3,3,19
43.95,7.153,8.971,7.46,393.59,377.54,386.8,27.61,68.35,2,2,34
59.73,9.89,9.813,9.02,379.95,368.92,387.67,27.88,69.79,3,3,7
27.54,4.305,3.907,4.133,378.79,379.0,380.46,27.67,64.38,0,0,126
27.89,3.852,2.431,3.302,376.92,380.77,381.77,27.34,71.04,0,0,160
25.42,3.032,4.707,3.767,383.33,384.12,380.42,27.72,72.64,0,0,147
28.35,4.896,3.141,2.131,377.89,379.08,380.27,27.92,66.1,0,0,147
29.01,4.429,2.833,3.475,380.67,378.71,379.42,28.89,58.65,0,0,148
28.1,2.048,3.884,3.108,377.67,378.53,380.47,27.24,78.19,0,0,157
